"seqnames","start","end","width","strand","V4.name","V5.score","V6.strand","V7.signalValue","V8.pValue","V9.qValue","V10.peak","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr4",138304455,138304793,339,"*","ZF11_Nfiabx_peak_4352",53,".",5.56978,8.70334,5.39692,206,"Promoter (<=1kb)",4,138304730,138312628,7899,1,"13200","ENSMUST00000030538.4",0,"ENSMUSG00000028757","Ddost","dolichyl-di-phosphooligosaccharide-protein glycotransferase"
"chr4",138453839,138454594,756,"*","ZF11_Nfiabx_peak_4353",115,".",8.14045,15.2565,11.5908,94,"Promoter (<=1kb)",4,138454314,138460123,5810,1,"66259","ENSMUST00000050918.3",0,"ENSMUSG00000046447","Camk2n1","calcium/calmodulin-dependent protein kinase II inhibitor 1"
"chr4",138459268,138459518,251,"*","ZF11_Nfiabx_peak_4354",44,".",5.14134,7.71111,4.48386,62,"3' UTR",4,138454314,138460123,5810,1,"66259","ENSMUST00000050918.3",4954,"ENSMUSG00000046447","Camk2n1","calcium/calmodulin-dependent protein kinase II inhibitor 1"
"chr4",139037757,139038320,564,"*","ZF11_Nfiabx_peak_4361",73,".",6.42667,10.7808,7.3344,286,"Intron (ENSMUST00000043042.9/77056, intron 13 of 15)",4,139061409,139074789,13381,2,"15565","ENSMUST00000068036.1",36469,"ENSMUSG00000028747","Htr6","5-hydroxytryptamine (serotonin) receptor 6"
"chr4",139054412,139054702,291,"*","ZF11_Nfiabx_peak_4362",53,".",5.56978,8.70334,5.39692,128,"Intron (ENSMUST00000043042.9/77056, intron 15 of 15)",4,139061409,139074789,13381,2,"15565","ENSMUST00000068036.1",20087,"ENSMUSG00000028747","Htr6","5-hydroxytryptamine (serotonin) receptor 6"
"chr4",139338099,139338379,281,"*","ZF11_Nfiabx_peak_4363",115,".",8.14045,15.2565,11.5908,139,"Exon (ENSMUST00000175168.1/ENSMUST00000175168.1, exon 1 of 1)",4,139347435,139349603,2169,2,"69902","ENSMUST00000131052.7",11224,"ENSMUSG00000028741","Mrto4","mRNA turnover 4, ribosome maturation factor"
"chr4",139380299,139380525,227,"*","ZF11_Nfiabx_peak_4364",27,".",4.28445,5.832,2.78434,70,"Promoter (<=1kb)",4,139380659,139489530,108872,1,"69116","ENSMUST00000165860.7",-134,"ENSMUSG00000066036","Ubr4","ubiquitin protein ligase E3 component n-recognin 4"
"chr4",139490025,139490431,407,"*","ZF11_Nfiabx_peak_4365",44,".",5.14134,7.71111,4.48386,319,"Distal Intergenic",4,139480380,139482682,2303,1,"69116","ENSMUST00000135534.1",9645,"ENSMUSG00000066036","Ubr4","ubiquitin protein ligase E3 component n-recognin 4"
"chr4",139574244,139574742,499,"*","ZF11_Nfiabx_peak_4366",162,".",9.85423,20.0883,16.2653,242,"Promoter (<=1kb)",4,139574720,139620382,45663,1,"212632","ENSMUST00000174078.1",0,"ENSMUSG00000041025","Iffo2","intermediate filament family orphan 2"
"chr4",139622475,139623097,623,"*","ZF11_Nfiabx_peak_4367",252,".",12.8533,29.229,25.213,435,"Promoter (<=1kb)",4,139622866,139649690,26825,1,"212647","ENSMUST00000039818.9",0,"ENSMUSG00000028737","Aldh4a1","aldehyde dehydrogenase 4 family, member A1"
"chr4",139967444,139968236,793,"*","ZF11_Nfiabx_peak_4368",162,".",9.85423,20.0883,16.2653,366,"Promoter (<=1kb)",4,139967526,139967620,95,2,"100316727","ENSMUST00000158669.1",0,"ENSMUSG00000089294","Mir2139","microRNA 2139"
"chr4",140029935,140030347,413,"*","ZF11_Nfiabx_peak_4370",53,".",5.56978,8.70334,5.39692,214,"Intron (ENSMUST00000039331.8/230868, intron 6 of 9)",4,139960220,139968026,7807,2,"242721","ENSMUST00000105031.3",-61909,"ENSMUSG00000078234","Klhdc7a","kelch domain containing 7A"
"chr4",140077085,140077674,590,"*","ZF11_Nfiabx_peak_4371",53,".",5.56978,8.70334,5.39692,221,"Intron (ENSMUST00000039331.8/230868, intron 3 of 9)",4,140142873,140144633,1761,1,"102636673","ENSMUST00000137283.1",-65199,NA,"Gm13029","predicted gene 13029"
"chr4",140084481,140084956,476,"*","ZF11_Nfiabx_peak_4372",104,".",7.71201,14.1013,10.4844,490,"Intron (ENSMUST00000039331.8/230868, intron 3 of 9)",4,140142873,140144633,1761,1,"102636673","ENSMUST00000137283.1",-57917,NA,"Gm13029","predicted gene 13029"
"chr4",140237515,140237752,238,"*","ZF11_Nfiabx_peak_4373",53,".",5.56978,8.70334,5.39692,133,"Intron (ENSMUST00000039331.8/230868, intron 1 of 9)",4,140026846,140246784,219939,2,"230868","ENSMUST00000039331.8",9032,"ENSMUSG00000040972","Igsf21","immunoglobulin superfamily, member 21"
"chr4",140624714,140624991,278,"*","ZF11_Nfiabx_peak_4374",83,".",6.85512,11.8621,8.35364,170,"Intron (ENSMUST00000039204.9/72754, intron 1 of 27)",4,140593169,140617065,23897,2,"72754","ENSMUST00000154979.1",-7649,"ENSMUSG00000040964","Arhgef10l","Rho guanine nucleotide exchange factor 10-like"
"chr4",140657613,140658419,807,"*","ZF11_Nfiabx_peak_4375",452,".",18.8516,49.4837,45.249,374,"Intron (ENSMUST00000069623.11/72754, intron 1 of 27)",4,140514485,140666012,151528,2,"72754","ENSMUST00000069623.11",7593,"ENSMUSG00000040964","Arhgef10l","Rho guanine nucleotide exchange factor 10-like"
"chr4",140911040,140911356,317,"*","ZF11_Nfiabx_peak_4376",36,".",4.71289,6.75304,3.61141,110,"Intron (ENSMUST00000030765.6/18600, intron 1 of 15)",4,140906344,140952586,46243,1,"18600","ENSMUST00000030765.6",4696,"ENSMUSG00000028927","Padi2","peptidyl arginine deiminase, type II"
"chr4",141060467,141060924,458,"*","ZF11_Nfiabx_peak_4378",127,".",8.5689,16.4338,12.7248,399,"Promoter (<=1kb)",4,141016637,141060550,43914,2,"230872","ENSMUST00000097816.8",0,"ENSMUSG00000040860","Crocc","ciliary rootlet coiled-coil, rootletin"
"chr4",141242841,141243443,603,"*","ZF11_Nfiabx_peak_4380",349,".",15.8525,39.0715,34.928,243,"Promoter (<=1kb)",4,141242855,141246356,3502,1,"213649","ENSMUST00000138096.7",0,"ENSMUSG00000028919","Arhgef19","Rho guanine nucleotide exchange factor 19"
"chr4",141244438,141245569,1132,"*","ZF11_Nfiabx_peak_4381",238,".",12.4249,27.8764,23.8827,735,"Promoter (<=1kb)",4,141245425,141247444,2020,1,"213649","ENSMUST00000135623.2",0,"ENSMUSG00000028919","Arhgef19","Rho guanine nucleotide exchange factor 19"
"chr4",141790705,141791101,397,"*","ZF11_Nfiabx_peak_4385",150,".",9.42579,18.8507,15.0624,162,"Promoter (<=1kb)",4,141760189,141790891,30703,2,"214063","ENSMUST00000038014.10",0,"ENSMUSG00000040697","Dnajc16","DnaJ heat shock protein family (Hsp40) member C16"
"chr4",141871897,141872514,618,"*","ZF11_Nfiabx_peak_4386",150,".",9.42579,18.8507,15.0624,298,"Promoter (2-3kb)",4,141858142,141874920,16779,2,"27984","ENSMUST00000036854.3",2406,"ENSMUSG00000040659","Efhd2","EF hand domain containing 2"
"chr4",142057697,142057897,201,"*","ZF11_Nfiabx_peak_4388",27,".",4.28445,5.832,2.78434,68,"Intron (ENSMUST00000036572.3/214359, intron 1 of 2)",4,142083972,142088059,4088,1,"100038693","ENSMUST00000153023.1",-26075,"ENSMUSG00000073728","Tmem51os1","Tmem51 opposite strand 1"
"chr4",144886420,144886876,457,"*","ZF11_Nfiabx_peak_4392",115,".",8.14045,15.2565,11.5908,307,"Distal Intergenic",4,144892827,144927642,34816,1,"20148","ENSMUST00000105744.7",-5951,"ENSMUSG00000066026","Dhrs3","dehydrogenase/reductase 3"
"chr4",144929616,144930623,1008,"*","ZF11_Nfiabx_peak_4393",334,".",15.424,37.6281,33.4995,352,"Distal Intergenic",4,144918879,144919972,1094,1,"20148","ENSMUST00000133265.1",10737,"ENSMUSG00000066026","Dhrs3","dehydrogenase/reductase 3"
"chr4",144973172,144973405,234,"*","ZF11_Nfiabx_peak_4394",83,".",6.85512,11.8621,8.35364,80,"3' UTR",4,144974926,144983961,9036,2,"230895","ENSMUST00000147511.1",10556,"ENSMUSG00000020220","Vps13d","vacuolar protein sorting 13D"
"chr4",145408840,145409239,400,"*","ZF11_Nfiabx_peak_4397",36,".",4.71289,6.75304,3.61141,75,"Distal Intergenic",4,145464204,145465487,1284,1,"545700","ENSMUST00000171805.1",-54965,"ENSMUSG00000052912","Smarca5-ps","SWI/SNF related, matrix associated, actin depenent ragulator of chromatin, subfamily a, member 5, pseudogene"
"chr4",145435962,145436358,397,"*","ZF11_Nfiabx_peak_4406",63,".",5.99823,9.72728,6.34853,174,"Intron (ENSMUST00000150529.1/ENSMUST00000150529.1, intron 2 of 2)",4,145464204,145465487,1284,1,"545700","ENSMUST00000171805.1",-27846,"ENSMUSG00000052912","Smarca5-ps","SWI/SNF related, matrix associated, actin depenent ragulator of chromatin, subfamily a, member 5, pseudogene"
"chr4",145447292,145447888,597,"*","ZF11_Nfiabx_peak_4410",63,".",5.99823,9.72728,6.34853,574,"Exon (ENSMUST00000120870.1/ENSMUST00000120870.1, exon 2 of 3)",4,145464204,145465487,1284,1,"545700","ENSMUST00000171805.1",-16316,"ENSMUSG00000052912","Smarca5-ps","SWI/SNF related, matrix associated, actin depenent ragulator of chromatin, subfamily a, member 5, pseudogene"
"chr4",145537481,145538054,574,"*","ZF11_Nfiabx_peak_4415",115,".",8.14045,15.2565,11.5908,449,"Exon (ENSMUST00000105742.7/101056073, exon 4 of 4)",4,145514884,145539188,24305,1,"101056073","ENSMUST00000105741.1",22597,"ENSMUSG00000078503","Zfp990","zinc finger protein 990"
"chr4",145557791,145558694,904,"*","ZF11_Nfiabx_peak_4417",115,".",8.14045,15.2565,11.5908,333,"Distal Intergenic",4,145585166,145625345,40180,1,"433801","ENSMUST00000105739.7",-26472,"ENSMUSG00000078502","Zfp268","zinc finger protein 268"
"chr4",145559273,145560099,827,"*","ZF11_Nfiabx_peak_4418",162,".",9.85423,20.0883,16.2653,332,"Distal Intergenic",4,145585166,145625345,40180,1,"433801","ENSMUST00000105739.7",-25067,"ENSMUSG00000078502","Zfp268","zinc finger protein 268"
"chr4",145564327,145565137,811,"*","ZF11_Nfiabx_peak_4421",73,".",6.42667,10.7808,7.3344,339,"Distal Intergenic",4,145585166,145625345,40180,1,"433801","ENSMUST00000105739.7",-20029,"ENSMUSG00000078502","Zfp268","zinc finger protein 268"
"chr4",145574008,145574610,603,"*","ZF11_Nfiabx_peak_4422",53,".",5.56978,8.70334,5.39692,87,"Exon (ENSMUST00000118937.1/ENSMUST00000118937.1, exon 1 of 1)",4,145585166,145625345,40180,1,"433801","ENSMUST00000105739.7",-10556,"ENSMUSG00000078502","Zfp268","zinc finger protein 268"
"chr4",145687977,145688247,271,"*","ZF11_Nfiabx_peak_4437",104,".",7.71201,14.1013,10.4844,300,"Intron (ENSMUST00000105738.8/100041379, intron 2 of 4)",4,145696161,145702640,6480,1,"100041379","ENSMUST00000180014.1",-7914,"ENSMUSG00000058186","Zfp980","zinc finger protein 980"
"chr4",146053738,146054183,446,"*","ZF11_Nfiabx_peak_4442",27,".",4.28445,5.832,2.78434,322,"Distal Intergenic",4,146067752,146070928,3177,1,"627585","ENSMUST00000121342.1",-13569,NA,"Gm13034","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 pseudogene"
"chr4",146055189,146055574,386,"*","ZF11_Nfiabx_peak_4443",53,".",5.56978,8.70334,5.39692,263,"Distal Intergenic",4,146067752,146070928,3177,1,"627585","ENSMUST00000121342.1",-12178,NA,"Gm13034","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 pseudogene"
"chr4",146056119,146056612,494,"*","ZF11_Nfiabx_peak_4444",83,".",6.85512,11.8621,8.35364,411,"Distal Intergenic",4,146067752,146070928,3177,1,"627585","ENSMUST00000121342.1",-11140,NA,"Gm13034","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 pseudogene"
"chr4",146125001,146125316,316,"*","ZF11_Nfiabx_peak_4449",53,".",5.56978,8.70334,5.39692,175,"Exon (ENSMUST00000091878.5/626316, exon 4 of 4)",4,146097345,146126621,29277,1,"626316","ENSMUST00000091878.5",27656,"ENSMUSG00000066009","Zfp987","zinc finger protein 987"
"chr4",146173610,146174411,802,"*","ZF11_Nfiabx_peak_4453",115,".",8.14045,15.2565,11.5908,814,"Intron (ENSMUST00000168483.8/667666, intron 2 of 4)",4,146161909,146195169,33261,1,"667666","ENSMUST00000131932.1",11701,"ENSMUSG00000066007","Zfp600","zinc finger protein 600"
"chr4",146272399,146272716,318,"*","ZF11_Nfiabx_peak_4459",94,".",7.28356,12.9693,9.40496,263,"Promoter (2-3kb)",4,146270372,146278434,8063,1,"666532","ENSMUST00000124975.1",2027,"ENSMUSG00000067916","Zfp991","zinc finger protein 991"
"chr4",146454253,146454548,296,"*","ZF11_Nfiabx_peak_4460",44,".",5.14134,7.71111,4.48386,487,"Intron (ENSMUST00000105733.2/433791, intron 1 of 3)",4,146449023,146470292,21270,1,"433791","ENSMUST00000105733.2",5230,"ENSMUSG00000070605","Zfp992","zinc finger protein 992"
"chr4",146718348,146719049,702,"*","ZF11_Nfiabx_peak_4466",83,".",6.85512,11.8621,8.35364,348,"Distal Intergenic",4,146519039,146546873,27835,2,"67524","ENSMUST00000145269.1",-171475,"ENSMUSG00000086046","1700095A21Rik","RIKEN cDNA 1700095A21 gene"
"chr4",147128354,147128591,238,"*","ZF11_Nfiabx_peak_4480",63,".",5.99823,9.72728,6.34853,235,"Distal Intergenic",4,147063366,147068436,5071,2,"71270","ENSMUST00000175787.1",-59918,"ENSMUSG00000093617","4933438K21Rik","RIKEN cDNA 4933438K21 gene"
"chr4",147343109,147343852,744,"*","ZF11_Nfiabx_peak_4485",104,".",7.71201,14.1013,10.4844,734,"Distal Intergenic",4,147492417,147513486,21070,1,"195531","ENSMUST00000105721.8",-148565,"ENSMUSG00000078496","Zfp982","zinc finger protein 982"
"chr4",147401331,147401623,293,"*","ZF11_Nfiabx_peak_4489",44,".",5.14134,7.71111,4.48386,174,"Distal Intergenic",4,147492417,147513486,21070,1,"195531","ENSMUST00000105721.8",-90794,"ENSMUSG00000078496","Zfp982","zinc finger protein 982"
"chr4",147404663,147404903,241,"*","ZF11_Nfiabx_peak_4490",73,".",6.42667,10.7808,7.3344,223,"Distal Intergenic",4,147492417,147513486,21070,1,"195531","ENSMUST00000105721.8",-87514,"ENSMUSG00000078496","Zfp982","zinc finger protein 982"
"chr4",147508328,147508592,265,"*","ZF11_Nfiabx_peak_4504",53,".",5.56978,8.70334,5.39692,210,"Promoter (<=1kb)",4,147507600,147513420,5821,1,"195531","ENSMUST00000063704.7",728,"ENSMUSG00000078496","Zfp982","zinc finger protein 982"
"chr4",147563872,147564412,541,"*","ZF11_Nfiabx_peak_4510",44,".",5.14134,7.71111,4.48386,445,"Intron (ENSMUST00000139784.7/433804, intron 1 of 3)",4,147553339,147585198,31860,1,"433804","ENSMUST00000081742.6",10533,"ENSMUSG00000065999","Zfp985","zinc finger protein 985"
"chr4",147794994,147795252,259,"*","ZF11_Nfiabx_peak_4515",27,".",4.28445,5.832,2.78434,273,"Intron (ENSMUST00000105734.9/100041677, intron 3 of 5)",4,147753974,147809788,55815,2,"100041677","ENSMUST00000105734.9",14536,"ENSMUSG00000078495","Zfp984","zinc finger protein 984"
"chr4",147809531,147809997,467,"*","ZF11_Nfiabx_peak_4517",73,".",6.42667,10.7808,7.3344,453,"Promoter (<=1kb)",4,147753974,147809788,55815,2,"100041677","ENSMUST00000105734.9",0,"ENSMUSG00000078495","Zfp984","zinc finger protein 984"
"chr4",148038778,148039261,484,"*","ZF11_Nfiabx_peak_4519",83,".",6.85512,11.8621,8.35364,155,"Promoter (<=1kb)",4,148039077,148056206,17130,1,"17769","ENSMUST00000097788.10",0,"ENSMUSG00000029009","Mthfr","methylenetetrahydrofolate reductase"
"chr4",148140241,148140652,412,"*","ZF11_Nfiabx_peak_4520",63,".",5.99823,9.72728,6.34853,107,"Promoter (<=1kb)",4,148140182,148145699,5518,1,"71890","ENSMUST00000030860.8",59,"ENSMUSG00000029003","Mad2l2","MAD2 mitotic arrest deficient-like 2"
"chr4",148159991,148160536,546,"*","ZF11_Nfiabx_peak_4521",104,".",7.71201,14.1013,10.4844,380,"Promoter (<=1kb)",4,148152803,148160083,7281,2,"230903","ENSMUST00000057907.9",0,"ENSMUSG00000029001","Fbxo44","F-box protein 44"
"chr4",148166213,148167201,989,"*","ZF11_Nfiabx_peak_4522",174,".",10.2827,21.3444,17.4888,385,"3' UTR",4,148160621,148166424,5804,1,"230904","ENSMUST00000047951.8",5592,"ENSMUSG00000041556","Fbxo2","F-box protein 2"
"chr4",148287821,148288868,1048,"*","ZF11_Nfiabx_peak_4523",279,".",13.7102,31.9764,27.9182,550,"Promoter (<=1kb)",4,148240264,148287965,47702,2,"242748","ENSMUST00000047720.8",0,"ENSMUSG00000041544","Disp3","dispatched RND transporter family member 3"
"chr4",148306407,148307153,747,"*","ZF11_Nfiabx_peak_4524",162,".",9.85423,20.0883,16.2653,404,"Exon (ENSMUST00000129579.2/ENSMUST00000129579.2, exon 1 of 4)",4,148240264,148287965,47702,2,"242748","ENSMUST00000047720.8",-18442,"ENSMUSG00000041544","Disp3","dispatched RND transporter family member 3"
"chr4",148384002,148385029,1028,"*","ZF11_Nfiabx_peak_4527",349,".",15.8525,39.0715,34.928,607,"Distal Intergenic",4,148436489,148444761,8273,2,"71707","ENSMUST00000156686.1",59732,"ENSMUSG00000047719","Ubiad1","UbiA prenyltransferase domain containing 1"
"chr4",148626777,148627046,270,"*","ZF11_Nfiabx_peak_4530",150,".",9.42579,18.8507,15.0624,149,"Promoter (<=1kb)",4,148612382,148626996,14615,2,"230908","ENSMUST00000105702.8",0,"ENSMUSG00000041459","Tardbp","TAR DNA binding protein"
"chr4",149247066,149247298,233,"*","ZF11_Nfiabx_peak_4533",187,".",10.7111,22.6181,18.732,177,"Promoter (<=1kb)",4,149245356,149247979,2624,2,"16561","ENSMUST00000140749.1",681,"ENSMUSG00000063077","Kif1b","kinesin family member 1B"
"chr4",149307784,149308319,536,"*","ZF11_Nfiabx_peak_4535",44,".",5.14134,7.71111,4.48386,288,"Promoter (<=1kb)",4,149264470,149307693,43224,2,"16561","ENSMUST00000150230.1",-91,"ENSMUSG00000063077","Kif1b","kinesin family member 1B"
"chr4",149782935,149783375,441,"*","ZF11_Nfiabx_peak_4536",27,".",4.28445,5.832,2.78434,142,"Exon (ENSMUST00000142019.1/ENSMUST00000142019.1, exon 2 of 2)",4,149744036,149774277,30242,2,"70556","ENSMUST00000105686.2",-8658,"ENSMUSG00000028982","Slc25a33","solute carrier family 25, member 33"
"chr4",150226725,150227396,672,"*","ZF11_Nfiabx_peak_4537",334,".",15.424,37.6281,33.4995,358,"Distal Intergenic",4,150236721,150244289,7569,1,"13806","ENSMUST00000150175.7",-9325,"ENSMUSG00000063524","Eno1","enolase 1, alpha non-neuron"
"chr4",150236758,150237270,513,"*","ZF11_Nfiabx_peak_4538",104,".",7.71201,14.1013,10.4844,271,"Promoter (<=1kb)",4,150236952,150248879,11928,1,"13806","ENSMUST00000080926.12",0,"ENSMUSG00000063524","Eno1","enolase 1, alpha non-neuron"
"chr4",151044455,151044959,505,"*","ZF11_Nfiabx_peak_4540",104,".",7.71201,14.1013,10.4844,264,"Promoter (<=1kb)",4,151003652,151044665,41014,2,"18628","ENSMUST00000103204.10",0,"ENSMUSG00000028957","Per3","period circadian clock 3"
"chr4",151165571,151165883,313,"*","ZF11_Nfiabx_peak_4541",53,".",5.56978,8.70334,5.39692,217,"Intron (ENSMUST00000169423.8/100072, intron 6 of 24)",4,151086039,151139584,53546,2,"100072","ENSMUST00000143434.1",-25987,"ENSMUSG00000014592","Camta1","calmodulin binding transcription activator 1"
"chr4",151861712,151862794,1083,"*","ZF11_Nfiabx_peak_4543",437,".",18.4231,47.9651,43.7418,418,"Promoter (<=1kb)",4,151059525,151861876,802352,2,"100072","ENSMUST00000097774.8",0,"ENSMUSG00000014592","Camta1","calmodulin binding transcription activator 1"
"chr4",152625216,152625629,414,"*","ZF11_Nfiabx_peak_4547",127,".",8.5689,16.4338,12.7248,306,"Distal Intergenic",4,152697540,152700515,2976,1,"330004","ENSMUST00000143133.1",-71911,NA,"Gm833","predicted gene 833"
"chr4",152642068,152642636,569,"*","ZF11_Nfiabx_peak_4548",53,".",5.56978,8.70334,5.39692,359,"Distal Intergenic",4,152697540,152700515,2976,1,"330004","ENSMUST00000143133.1",-54904,NA,"Gm833","predicted gene 833"
"chr4",152725568,152725923,356,"*","ZF11_Nfiabx_peak_4549",36,".",4.71289,6.75304,3.61141,248,"Distal Intergenic",4,152697540,152700515,2976,1,"330004","ENSMUST00000143133.1",28028,NA,"Gm833","predicted gene 833"
"chr4",154313118,154313830,713,"*","ZF11_Nfiabx_peak_4550",127,".",8.5689,16.4338,12.7248,449,"Distal Intergenic",4,154291015,154301676,10662,2,"230972","ENSMUST00000152947.1",-11442,"ENSMUSG00000029032","Arhgef16","Rho guanine nucleotide exchange factor 16"
"chr4",154394016,154394826,811,"*","ZF11_Nfiabx_peak_4551",138,".",8.99734,17.6322,13.8819,216,"Intron (ENSMUST00000030902.12/70673, intron 3 of 16)",4,154346139,154348457,2319,2,"70673","ENSMUST00000131762.1",-45559,"ENSMUSG00000039410","Prdm16","PR domain containing 16"
"chr4",154497126,154497387,262,"*","ZF11_Nfiabx_peak_4553",44,".",5.14134,7.71111,4.48386,47,"Intron (ENSMUST00000030902.12/70673, intron 2 of 16)",4,154476469,154528765,52297,2,"70673","ENSMUST00000135064.1",31378,"ENSMUSG00000039410","Prdm16","PR domain containing 16"
"chr4",154499697,154500261,565,"*","ZF11_Nfiabx_peak_4554",174,".",10.2827,21.3444,17.4888,300,"Intron (ENSMUST00000030902.12/70673, intron 2 of 16)",4,154476469,154528765,52297,2,"70673","ENSMUST00000135064.1",28504,"ENSMUSG00000039410","Prdm16","PR domain containing 16"
"chr4",154549389,154550349,961,"*","ZF11_Nfiabx_peak_4556",292,".",14.1387,33.3703,29.2935,895,"Promoter (<=1kb)",4,154550282,154557645,7364,1,"102634405","ENSMUST00000143888.1",0,"ENSMUSG00000086565","Gm13133","predicted gene 13133"
"chr4",154636489,154637016,528,"*","ZF11_Nfiabx_peak_4558",104,".",7.71201,14.1013,10.4844,341,"Promoter (<=1kb)",4,154316125,154636866,320742,2,"70673","ENSMUST00000030902.12",0,"ENSMUSG00000039410","Prdm16","PR domain containing 16"
"chr4",154655259,154655571,313,"*","ZF11_Nfiabx_peak_4560",199,".",11.1396,23.9088,19.9918,140,"Exon (ENSMUST00000138077.1/ENSMUST00000138077.1, exon 1 of 2)",4,154666433,154667867,1435,2,"73353","ENSMUST00000060062.4",12296,"ENSMUSG00000051276","Actrt2","actin-related protein T2"
"chr4",154960590,154961095,506,"*","ZF11_Nfiabx_peak_4562",63,".",5.99823,9.72728,6.34853,205,"Promoter (<=1kb)",4,154960923,154962371,1449,1,"15208","ENSMUST00000049621.6",0,"ENSMUSG00000048001","Hes5","hes family bHLH transcription factor 5"
"chr4",154963967,154964402,436,"*","ZF11_Nfiabx_peak_4563",238,".",12.4249,27.8764,23.8827,238,"Promoter (<=1kb)",4,154964123,154980871,16749,1,"269614","ENSMUST00000030931.10",0,"ENSMUSG00000029056","Pank4","pantothenate kinase 4"
"chr4",155144014,155144368,355,"*","ZF11_Nfiabx_peak_4566",138,".",8.99734,17.6322,13.8819,144,"Intron (ENSMUST00000030915.10/76866, intron 13 of 13)",4,155110690,155128778,18089,1,"76866","ENSMUST00000129415.1",33324,"ENSMUSG00000029049","Morn1","MORN repeat containing 1"
